"LCGRID_ID","lonDD","latDD","Abies.alba","Alnus.glutinosa","Amanranthaceae.Chenopodiaceae","Artemisia","Betula","Buxus.sempervirens","Calluna.vulgaris","Carpinus.betulus","Carpinus.orientalis","Castanea","Cerealia.t","Corylus.avellana","Cyperaceae","Ericaceae","Fagus.sylvatica","Filipendula","Fraxinus","Juniperus","Phillyrea","Picea","Pinus","Pistacia","Plantago.lanceolata.type","Poaceae","Quercus.deciduous","Quercus.evergreen","Rumex.acetosa.t","Salix","Secale","Tilia","Ulmus","TBE1","TBE2","IBE","MTBE","TSE","MTSE","IBS","ISTS","TBS","TSD","LSE","GL","AL","ET","ST","OL"
8,"-7.5","40.5",0,0.106100952225959,0.00374694246213799,0.0750550667294119,2.16179620299949,0,5.80340979507782,0,0,0.0415599750251514,0.619032912086254,0.136163701734457,26.2754602810681,7.19930376816498,0,0.000461006935392903,0.0194108313038586,0.0455881312778543,0.0646664433860048,0,0.46242524317458,0.00365741569357999,0.13648363621424,49.7179566576001,6.37215121663412,0.0617969533295583,0.452483178575267,0.236668406185187,0,0,0.00462128212651635,0,0,0.46242524317458,0.130120812409143,0.0455881312778543,7.19930376816498,2.26789715522545,6.52772574967244,0.0461812571516678,0.236668406185187,5.80340979507782,76.6616467695846,0.619032912086254,7.83743795502656,9.07847256823474,83.0840894767487
9,"-6.5","40.5",0,0.0516879628710288,0,0.0641537994342308,19.0468115806427,0,4.10574181181715,0,0,0,0.210932090615828,0.0369228563770107,9.45874791625109,15.2196431523632,0,0.0754575934868796,0.512230767906435,0,0.108285645440442,0,0.922973426460202,0,0.0298960859422179,42.3751906648049,5.10813711264323,0.532124163992664,0.130275921331609,2.01078744761917,0,0,0,0,0,0.922973426460202,0.640409809433106,0,15.2196431523632,19.0984995435137,5.65729073692668,0,2.01078744761917,4.10574181181715,52.1337219812509,0.210932090615828,16.7830263882565,26.7665777280596,56.4503958836839
10,"-5.5","40.5",0,0.165602040695641,0.00801411926107824,0.0266762745364005,0.210164083011474,0,0.0376444750743988,0,0,0.971945144364985,4.69312426041336,4.82089569580008,11.5272197479862,4.4674900750515,0.0152155699686045,0,0.430672823479192,0.00531592347172168,0,0,0.81287595231992,0,0.680425253914596,66.2047286167441,3.69255712659681,0.165247409162459,0.253435024329491,0.555165571328095,0.178152865122904,0,0.0774319473669969,0,0,0.81287595231992,0.165247409162459,0.00531592347172168,4.4674900750515,0.375766123707115,8.94412564587608,1.06459266170059,0.555165571328095,0.0376444750743988,78.7004990367719,4.87127712553626,5.4509293600056,10.9396500026119,83.6094206373825
11,"-4.5","40.5",0,0.190901780096948,0,0.248560044077907,0.612975554095026,0,0.293797042601275,0,0,0,0,0,7.74643905028793,4.68690521216058,0,0.0543179032778707,0.299891101701025,0.4376082084654,0,0,37.9257121643184,0,0,43.0217859751296,3.44503956430922,0.175605533314964,0.236922780730237,0.370829809006949,0.19101774337742,0,0.0616905330482504,0,0,37.9257121643184,0.175605533314964,0.4376082084654,4.68690521216058,0.803877334191974,3.74493066601025,0.0616905330482504,0.370829809006949,0.293797042601275,51.3080257535035,0.19101774337742,43.2258311182593,4.98132834225742,51.7928405394822
31,"15.5","40.5",1.64394988484863,1.87689100491026,0.133792389266083,0.0425604308360129,0.222814075092173,0.339746304910463,0,4.4198230715393,0,0.471928629057931,2.74016414355229,2.25354768360337,0.750166821053936,0.318899361629059,18.6106247694085,0.0573578500851187,1.32422189701921,0.0659413035914623,1.58500264366474,0,0.0680435302009523,2.10478747673786,0.411155239310351,16.8474965228363,41.168198895165,0.435893365489096,0.186076942459079,0.909702352267004,0,0,1.01121341146579,0,1.64394988484863,0.0680435302009523,4.1256834858917,0.0659413035914623,0.658645666539522,2.09970508000243,44.7459684757876,24.5135898814715,0.909702352267004,0,18.4286061958469,2.74016414355229,6.56226387107226,72.2689657895285,21.1687703393992
36,"20.5","40.5",33.8899873150519,0.0471240759993082,0.0737952307151344,0.109150275419863,0.0661649196239174,0.0565218779467674,0.0664947370068617,0.453411921176012,26.3603177072112,0.0175327465025827,0.26323964799248,0.845214181035252,19.5511867289688,0.0507480349255182,5.63368147044767,0.0113557603916355,0.700509565114267,0.0708453686467143,0,0,2.26966266581861,0.193106974915174,0,1.85704117368083,5.96272150350018,0.0448438811598499,0.010172456279443,1.26691142523204,0,0.0441431195534671,0.0841152356845593,0,33.8899873150519,2.26966266581861,0.237950856075024,0.0708453686467143,0.107269912872286,0.113288995623226,7.5084452496497,32.5932022005755,1.26691142523204,0.0664947370068617,21.6127016254557,0.26323964799248,36.5757161184645,41.4818478710805,21.942436010455
37,"21.5","40.5",26.6610166732086,0.11177942872791,0.120211906494683,0.212030394733603,0.0127198605050369,0.146422250386407,0,0.18550291912401,14.2666905723957,0.0346898970025485,2.70951414113104,0.354877068636,19.5022553487319,0.0342334774046449,2.47076431203135,0.00867825552786298,0.910618119043571,0.407474565023185,0.156819569835907,0,1.32213713781825,0.58354363811787,0.208570057145997,23.4004096456898,5.67746669483539,0.0649320909804737,0.158661984812016,0.108281064972349,0,0.00191603627932713,0.167782889403675,0,26.6610166732086,1.32213713781825,0.805295298934251,0.407474565023185,0.180655727791052,0.124499289232947,6.94296188251496,17.1273466262366,0.108281064972349,0,43.6108175931359,2.70951414113104,29.3765794027753,24.3030888629569,46.3203317342669
38,"22.5","40.5",54.4624538332202,2.56948407491941,0.143123936660403,0.204197302662038,0,0.0176853165623007,0,0.0696330439352597,14.0693793194079,0,0.284037195874707,1.13620852033757,9.2109877841391,0.0378432411384362,1.47284629675468,0,0.917331722364128,0.143649981017177,0.197725297211656,0,1.84611657728649,0.245109125355267,0.254650815757152,8.90979780758795,1.37504651017933,0.343428012090914,0.124957208636407,1.56821560062494,0,0.0276241721510318,0.368467304124789,0,54.4624538332202,1.84611657728649,0.786262434657837,0.143649981017177,0.0555285577007369,2.56948407491941,3.42858675288103,16.0079501363737,1.56821560062494,0,18.847714855443,0.284037195874707,57.2940113838824,23.574236564799,19.1317520513178
40,"24.5","40.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"27.5","40.5",0,0.337543008114667,0.868392288069763,0.432367419914226,0.254705192862443,0,0,0.38323179805276,7.21753219666031,0.139998124756632,2.89159353268055,0.199074602450729,11.9402321787567,0.800659127417923,1.88270300740165,0,0.570888810950405,0,0,0,4.4112391122102,0,0.711948331676363,45.3952702146107,17.2260313423641,0.208140423291738,0.0850026823598593,3.27753931565943,0,0,0.76590728973888,0,0,4.4112391122102,0.208140423291738,0,0.800659127417923,0.59224820097711,17.9959947557652,10.3893724166102,3.27753931565943,0,59.4332131153876,2.89159353268055,5.42003866291986,32.255154689012,62.3248066480682
